id,jobs,firms,salary,nums0
1690,Android Telephony开发工程师,中科创达软件股份有限公司,1-1.5万/月,10
1691,软件开发工程师,陕西利元电力设备有限责任公司,8-10万/年,3
1692,大数据架构师,上海思华科技股份有限公司,1.5-2万/月,1
1693,监控运维开发工程师,上海思华科技股份有限公司,1.5-2万/月,1
1694,大数据工程师（平台方向）,陕西晟运通科技有限公司,1.5-2.5万/月,2
1695,大数据工程师（业务方向）,陕西晟运通科技有限公司,1.5-2.5万/月,2
1696,软件实施经理,黑龙江立高科技股份有限公司西安研发分公司,0.6-1万/月,1
1697,技术总监（智能算法）,北京中航讯科技股份有限公司,3-5万/月,1
1698,高级算法工程师,北京中航讯科技股份有限公司,2-3万/月,1
1699,系统架构设计师,北京中航讯科技股份有限公司,2.5-3万/月,若干
1700,Automation QA Engineer,艾斯普(Aspira）,0.9-1.3万/月,4
1701,Software QA Engineer - Functional QA,艾斯普(Aspira）,0.9-1.3万/月,3
1702,大数据算法工程师(战略业务),北京超图软件股份有限公司,1-1.5万/月,1
1703,大数据开发工程师（战略）,北京超图软件股份有限公司,1-1.5万/月,3
1704,项目经理（民政）,北京超图软件股份有限公司,0.8-1.2万/月,1
1705,半导体芯片测试系统应用工程师（应届生）,西安华讯科技有限责任公司,4.5-6千/月,10
1706,软件测试工程师（应届生）,西安华讯科技有限责任公司,4.5-6千/月,10
1707,软件工程师（应届生）,西安华讯科技有限责任公司,4.5-6千/月,20
1708,软件测试工程师,西安华讯科技有限责任公司,6-8千/月,1
1709,芯片测试系统应用工程师,西安华讯科技有限责任公司,0.5-1万/月,10
1710,前端工程师,西安华讯科技有限责任公司,0.8-1.5万/月,1
1711,自动化测试组长Automation Test Leader,西安泰为软件有限公司,1.5-2万/月,1
1712,C语言，C++对日软件工程师（长期）,西安民盛计算机技术有限公司,2.5-3万/月,若干
1713,对日软件工程师（长期）,西安民盛计算机技术有限公司,2.5-3万/月,若干
1714,2019届校园招聘-开发测试工程师,西安博彦信息技术有限公司,4.5-6千/月,10
1715,软件开发工程师（金融）,美林数据技术股份有限公司,0.7-1.4万/月,3
1716,Android Framework 工程师,陕西瑞迅电子信息技术有限公司,0.8-2万/月,2
1717,web前端开发工程师-水利,北京超图软件股份有限公司,0.6-1万/月,2
1718,软件测试工程师,西安悦泰科技有限责任公司,6-8千/月,3
1719,SAAS产品经理,西安因联信息科技有限公司,1.5-2.5万/月,1
1720,软件测试工程师,大连东软思维科技发展有限公司,6-8千/月,若干
1721,项目实施（实习生）,西安翼展电子科技有限公司,100元/天,3
1722,自动化测试工程师,西安翼展电子科技有限公司,0.6-1.2万/月,1
1723,需求分析师（执法办案业务）,厦门市巨龙信息科技有限公司,0.7-1.2万/月,1
1724,大数据开发工程师(职位编号：1),厦门市美亚柏科信息股份有限公司,0.7-1.5万/月,5
1725,Android开发工程师,西安灵秀机电智能系统技术有限公司,6-8千/月,2
1726,架构师,北京三维天地科技有限公司,2.5-3万/月,2
1727,Android开发工程师,上海精宸科技股份有限公司,0.6-1万/月,1
1728,APP开发工程师,陕西新通智能科技有限公司,0.5-1万/月,1
1729,大数据项目经理,紫光陕数大数据有限公司,1-2.5万/月,2
1730,大数据开发工程师,紫光陕数大数据有限公司,1-1.5万/月,2
1731,算法工程师（机器学习方向）,紫光陕数大数据有限公司,1-1.5万/月,2
1732,算法工程师（数据清洗方向）,紫光陕数大数据有限公司,0.8-1.2万/月,2
1733,BI软件实施工程师-西安,广州元曜软件有限公司,5-8千/月,1
1734,项目实施工程师（西安）,北京捷通华声科技股份有限公司西安分公司,0.8-1.5万/月,若干
1735,项目经理（软件实施）,北京捷通华声科技股份有限公司西安分公司,1-2万/月,若干
1736,项目实施工程师（西安）,北京捷通华声科技股份有限公司西安分公司,0.8-1.5万/月,若干
1737,helpdesk / IT运维工程师,北京中软国际信息技术有限公司,5-6千/月,3
1738,技术支持工程师,北京中软国际信息技术有限公司,5-7千/月,3
1739,IT运维/技术支持,北京中软国际信息技术有限公司,4.5-6千/月,2
1740,Android开发工程师,西安音科知维科技有限公司,0.5-1万/月,5
1741,软件测试工程师,甘肃上航电力运维有限公司,6-8千/月,1
1742,软件实施工程师,甘肃上航电力运维有限公司,1-1.5万/月,1
1743,高级开发工程师,甘肃上航电力运维有限公司,1-1.5万/月,1
1744,高级自动化测试开发工程师（西安）,深圳市有方科技股份有限公司,1.5-2.5万/月,若干
1745,软件测试助理工程师（西安）,深圳市有方科技股份有限公司,6-8千/月,若干
1746,高级软件测试工程师（西安）,深圳市有方科技股份有限公司,0.8-1.2万/月,2
1747,软件测试工程师（西安）,深圳市有方科技股份有限公司,0.8-1.2万/月,3
1748,韩语IT运营实习生,三星数据系统（西安）有限公司,5-6.5千/月,10
1749,自动化测试工程师（20名）,三星数据系统（西安）有限公司,6-9千/月,20
1750,WEB服务器/WAS服务器工程师,三星数据系统（西安）有限公司,0.6-1.2万/月,若干
1751,软件测试工程师,三星数据系统（西安）有限公司,0.7-1万/月,2
1752,MES系统工程师,三星数据系统（西安）有限公司,6-8千/月,1
1753,大数据开发工程师,西安九索数据技术股份有限公司,0.6-1.2万/月,4
1754,高级软件工程师,西安万翔航空科技有限公司,0.8-1万/月,1
1755,高级软件工程师,西安万翔航空科技有限公司,0.8-1万/月,1
1756,高级软件工程师,西安万翔航空科技有限公司,0.8-1万/月,1
1757,高级软件工程师,西安万翔航空科技有限公司,6-8千/月,若干
1758,高级软件工程师,西安万翔航空科技有限公司,6-8千/月,若干
1759,高级软件工程师,西安万翔航空科技有限公司,6-8千/月,若干
1760,高级软件工程师,西安万翔航空科技有限公司,0.8-1万/月,1
1761,Android大学讲师（年终奖+带薪寒假）,陕西厚溥教育科技有限公司,6-9千/月,2
1762,android 高级开发工程师,西安中盛凯新技术发展有限责任公司,0.8-1.5万/月,1
1763,Android开发工程师,西安悦泰科技有限责任公司,0.8-1万/月,2
1764,研发经理,厦门市美亚柏科信息股份有限公司,1.5-2万/月,1
1765,项目经理,深圳市博安达信息技术股份有限公司,0.7-1万/月,1
1766,FEA仿真工程师（西安）(职位编号：vertiv000965),维谛技术有限公司,0.6-1.2万/月,1
1767,系统架构师 SME,深圳汇思诺科技有限公司,0.8-2万/月,若干
1768,Android高级开发工程师,西安知象光电科技有限公司,1.5-2万/月,若干
1769,MES\仿真\SCADA\可视化监控项目人员,陕西建工金牛集团股份有限公司,3-4.5千/月,1
1770,项目经理,西安交大长天软件股份有限公司,0.8-1.2万/月,2
1771,大数据开发工程师,西安交大长天软件股份有限公司,1.2-1.5万/月,2
1772,Android开发工程师(职位编号：RK007),西安融科通信技术有限公司,0.6-1.2万/月,2
1773,.NET大学讲师(职位编号：HG002),陕西厚溥教育科技有限公司,0.5-1万/月,3
1774,Web前端,陕西西建大聚慧软件科技有限公司,0.6-1.2万/月,5
1775,测试经理,美格智能西安研究所,0.8-1万/月,2
1776,软件测试工程师,陕西九鼎通信技术有限公司,0.6-1万/月,2
1777,项目经理（开发型）,每一天便利超市连锁有限公司信息中心研发部,1-2万/月,2
1778,大数据架构高级顾问,每一天便利超市连锁有限公司信息中心研发部,0.6-1万/月,1
1779,软件测试工程师（通信传输设备）(职位编号：Fiberhome002056),烽火通信科技股份有限公司,15-20万/年,若干
1780,小程序运营管理员,西安力邦制药有限公司,3-4.5千/月,1
1781,技术支持工程师,西安力邦制药有限公司,3-5千/月,2
1782,云方向业务部门_大数据平台研究高级工程师,北京思特奇信息技术股份有限公司陕西分公司,1-1.5万/月,1
1783,软件研发工程师,国家无线电频谱管理研究所,5-7千/月,2
1784,移动端软件开发,国家无线电频谱管理研究所,4-7千/月,2
1785,WEB测试工程师,上海数果科技有限公司,0.5-1万/月,若干
1786,软件测试工程师,北京硕人时代科技股份有限公司,6-8千/月,2
1787,Android开发工程师,陕西马卡鲁信息技术有限公司,4-8千/月,2
1788,软件项目经理（互联网）,翔傲信息科技（上海）有限公司,15-20万/年,1
1789,中高级前端开发工程师,翔傲信息科技（上海）有限公司,0.8-1.2万/月,2
1790,安卓开发工程师,陕西诺维北斗信息科技股份有限公司,1-1.5万/月,1
1791,机器学习算法工程师,陕西瑞迅电子信息技术有限公司,1-2万/月,1
1792,大数据挖掘工程师(高薪+五险一金+双休),西安政通信息技术有限公司,1.5-2万/月,1
1793,实习生,西安政通信息技术有限公司,2.5-5千/月,10
1794,资深项目经理,吉立富软件信息有限公司,0.8-1.5万/月,若干
1795,高级软件工程师,吉立富软件信息有限公司,0.6-1.2万/月,若干
1796,项目经理,西安图道信息科技有限公司,0.7-1.4万/月,1
1797,区块链开发工程师,西安华信智慧数字科技有限公司,1-2万/月,2
1798,Android开发工程师,西安华信智慧数字科技有限公司,0.8-1.6万/月,10
1799,Android开发工程师,泰为信息科技（上海）有限公司,0.8-1.5万/月,1
1800,iOS开发工程师,康德曼（北京）互联网技术有限公司,0.5-2万/月,10
1801,Web前端开发工程师,康德曼（北京）互联网技术有限公司,0.5-1.5万/月,2
1802,GIS软件工程师（西安公司）,康德曼（北京）互联网技术有限公司,0.5-2万/月,2
1803,Android开发工程师,康德曼（北京）互联网技术有限公司,0.5-2万/月,10
1804,高级软件开发工程师,深圳光启空间技术有限公司,1.5-2.5万/月,若干
1805,Android驱动开发工程师,深圳光启空间技术有限公司,1.2-2.4万/月,1
1806,高级集成交付工程师,深圳光启空间技术有限公司,1.5-2万/月,3
1807,软件工程师,深圳光启空间技术有限公司,0.8-1.6万/月,若干
1808,Unity3D开发工程师,陕西华表网络技术有限公司,0.8-1万/月,1
1809,Android开发工程师,陕西华表网络技术有限公司,0.8-1万/月,2
1810,Android ROM系统开发工程师,郑州信大捷安信息技术股份有限公司,0.8-1.5万/月,2
1811,网络产品测试工程师,郑州信大捷安信息技术股份有限公司,6-8千/月,2
1812,软件测试工程师,郑州信大捷安信息技术股份有限公司,4-8千/月,8
1813,软件工程开发师,中飞天地理信息有限公司,0.8-1万/月,3
1814,C#开发工程师（双休+五险一金）,陕西可维卓立科技有限公司,0.5-1.2万/月,80
1815,WEB前端开发工程师,广州优孚欧智能科技有限公司,4.5-6千/月,1
1816,PLM初级开发工程师（计算机类应届生）,通力凯顿（北京）系统集成有限公司,6-8千/月,10
1817,软件初级工程师（应届生）,通力凯顿（北京）系统集成有限公司,6-8千/月,10
1818,PLM实施顾问,通力凯顿（北京）系统集成有限公司,1-1.5万/月,2
1819,Web前端设计师,陕西九鼎通信技术有限公司,0.8-1万/月,5
1820,软件工程师,西安万翔航空科技有限公司,0.8-1万/月,1
1821,Android高级开发工程师(职位编号：002),西安市骅秦数码科技有限公司,1-1.5万/月,5
1822,Android开发工程师(职位编号：001),西安市骅秦数码科技有限公司,0.8-1.2万/月,5
1823,结构仿真咨询专家--西安,安世亚太科技股份有限公司,0.8-1.5万/月,若干
1824,Web前端开发工程师,西安玖合网络科技有限责任公司,6-8千/月,若干
1825,云方向业务部门_大数据高级工程师,北京思特奇信息技术股份有限公司陕西分公司,1-1.5万/月,若干
1826,云方向业务部门_大数据工程师,北京思特奇信息技术股份有限公司陕西分公司,0.6-1万/月,若干
1827,高级前端开发工程师,北京华软金科信息技术有限公司,1-2万/月,1
1828,项目总监,北京华软金科信息技术有限公司,1.6-2.8万/月,2
1829,资深开发工程师,北京华软金科信息技术有限公司,1.8-3.5万/月,2
1830,研发经理,北京华软金科信息技术有限公司,2-4万/月,1
1831,架构师（区块链）,北京华软金科信息技术有限公司,3-5万/月,1
1832,助理工程师,北京华软金科信息技术有限公司,4.5-6千/月,3
1833,中级工程师,北京华软金科信息技术有限公司,0.8-1万/月,3
1834,高级工程师,北京华软金科信息技术有限公司,1-1.5万/月,3
1835,Android高级开发工程师,陕西运�Z网络科技有限公司,0.8-1万/月,若干
1836,安卓高级开发工程师,西安北科维拓科技有限公司,0.8-1万/月,1
1837,软件项目经理SPM（西安）,华勤通讯技术有限公司,1-1.5万/月,若干
1838,数据工程师,Thoughtworks,1.5-3万/月,2
1839,软件开发工程师（校园招聘）,Thoughtworks,1.5-3万/月,20
1840,IoT 系统集成工程师,Thoughtworks,1.5-2.5万/月,若干
1841,IoT 平台架构师,Thoughtworks,3-5万/月,若干
1842,Mobile开发工程师（iOS、Android）,Thoughtworks,1-2万/月,若干
1843,软件开发工程师C++,,,
1844,软件工程师,西安万翔航空科技有限公司,0.8-1万/月,1
1845,Android开发工程师,陕西太白山旅游网络科技有限公司,5-7千/月,若干
1846,H5前端工程师,陕西太白山旅游网络科技有限公司,5-7千/月,1
1847,GIS-项目经理-气象方向,北京超图软件股份有限公司,0.6-1万/月,1
1848,Android APP开发工程师,陕西瑞迅电子信息技术有限公司,0.6-1.2万/月,1
1849,软件工程师（海洋）,西安天和防务技术股份有限公司,6-8千/月,1
1850,软件工程师,陕西昱鑫科技发展有限责任公司,6-8千/月,1
1851,大数据工程师-监控方案(职位编号：A004-6),赞同科技股份有限公司,1.5-2.3万/月,2
1852,金融云服务工程师-A05(职位编号：A05),赞同科技股份有限公司,6-8千/月,6
1853,项目经理-监控方案(职位编号：A004-5),赞同科技股份有限公司,1.3-2万/月,7
1854,产品经理-监控方案(职位编号：A004-4),赞同科技股份有限公司,1.5-2.3万/月,2
1855,Web前端开发工程师,中国电信集团系统集成有限责任公司西安区域中心,5-8千/月,2
1856,Android开发工程师,中国电信集团系统集成有限责任公司西安区域中心,4-8千/月,2
1857,大数据开发工程师,中国电信集团系统集成有限责任公司西安区域中心,0.6-1万/月,5
1858,Web前端开发工程师,西安远眺网络科技有限公司,5-8千/月,2
1859,软件工程师,普元信息技术股份有限公司,0.8-1.2万/月,3
1860,软件工程师,西安万翔航空科技有限公司,4.5-6千/月,若干
1861,Android开发工程师,西安合众思壮导航技术有限公司,6.5-8.5千/月,1
1862,人工智能实习+双休,陕西众信超达科技有限公司,4.5-6千/月,若干
1863,大数据算法工程师,深圳市易流科技股份有限公司,1.5-2.5万/月,1
1864,软件测试工程师,中软国际科技服务有限公司,0.8-1万/月,1
1865,软件测试工程师,西安冠群信息技术有限公司,0.7-1.1万/月,若干
1866,对日高级软件工程师,西安卓谷山信息技术有限公司,0.8-1.2万/月,5
1867,机械模具转行软件开发,陕西众信超达科技有限公司,4.5-6千/月,若干
1868,软件工程师,西安海博软件服务有限公司,1-1.5万/月,3
1869,安卓系统软件工程师,深圳市海勤科技有限公司,0.4-1万/月,4
1870,软件测试工程师,西安忒亚电子科技有限公司,5-6千/月,2
1871,嵌入式软件开发工程师,西安海联石化科技有限公司,0.5-1万/月,1
1872,android 高级开发工程师,上海艾飞能源科技有限公司,0.8-1.5万/月,2
1873,大数据开发工程师,北京明略软件系统有限公司,2-2.5万/月,2
1874,项目经理-西安,北京明略软件系统有限公司,2-2.5万/月,1
1875,大数据平台架构师（西安）,杭州数云信息技术有限公司,1.8-3万/月,3
1876,Android软件工程师（工作地点：西安）,北京赛科世纪科技股份有限公司,0.6-1.2万/月,1
1877,实施工程师,北京时代正邦科技股份有限公司,0.5-1万/月,3
1878,软件实施工程师,北京时代正邦科技股份有限公司,5-8千/月,2
1879,微信开发工程师,深圳市元明科技发展有限公司,0.6-1.2万/月,2
1880,大数据高级工程师,蜀海（北京）供应链管理有限责任公司,1-1.5万/月,1
1881,算法高级工程师,蜀海（北京）供应链管理有限责任公司,1-2万/月,1
1882,移动应用高级工程师,蜀海（北京）供应链管理有限责任公司,0.8-1.5万/月,1
1883,项目经理,陕西途悠悠供应链管理有限公司,1.5-2万/月,2
1884,实施工程师（应届生岗）,北京三维天地科技有限公司,6-8千/月,10
1885,开发工程师（应届生岗）,北京三维天地科技有限公司,6-8千/月,10
1886,HTML5开发工程师,信雅达系统工程股份有限公司,0.5-1万/月,若干
1887,自然语言分析师,西安极数宝数据服务有限公司,1-1.5万/月,1
1888,Android开发工程师,西安极数宝数据服务有限公司,0.6-1.2万/月,2
1889,软件测试工程师（APP测试）,陕西家护帮网络科技有限公司,6-9千/月,若干
1890,技术客服,陕西鑫众为软件有限公司,3.5-8千/月,若干
1891,Android开发工程师,西安绅聚智芯电子科技有限公司,0.8-1.5万/月,2
1892,移动端开发工程师+双休+五险一金,西安弥方电子科技有限公司,4-7千/月,1
1893,Android开发工程师,上海法沃信息科技有限公司,0.8-1.2万/月,1
1894,大数据开发工程师,西安合�N网络科技有限公司,1-1.5万/月,若干
1895,软件工程师,西安特菲尔电子有限公司,1-2万/月,2
1896,数据工程师,华扬联众数字技术股份有限公司,1-2万/月,若干
1897,技术顾问,西安葡萄城信息技术有限公司,0.8-1.2万/月,若干
1898,Web开发工程师,西安葡萄城信息技术有限公司,0.7-1.5万/月,若干
1899,校园招聘--软件开发工程师,西安葡萄城信息技术有限公司,5-9千/月,若干
1900,.NET开发工程师,西安葡萄城信息技术有限公司,0.7-1.5万/月,若干
1901,运维工程师,神州数码系统集成服务有限公司西安分公司,0.5-1万/月,1
1902,急聘Android开发工程师,西安泰晟信息科技有限公司,6-8千/月,5
1903,Android开发工程师,西安泰晟信息科技有限公司,6-8千/月,1
1904,数据分析师,神州数码系统集成服务有限公司西安分公司,0.8-1万/月,1
1905,大数据开发高级工程师,神州数码系统集成服务有限公司西安分公司,1-2万/月,1
1906,大数据高级开发工程师,神州数码系统集成服务有限公司西安分公司,1-1.8万/月,1
1907,大数据挖掘高级工程师,神州数码系统集成服务有限公司西安分公司,1-2万/月,1
1908,2019校园招聘-项目支持工程师,深圳市茁壮网络股份有限公司,8-10万/年,20
1909,服务器全栈工程师,深圳市海勤科技有限公司,0.8-1.5万/月,1
1910,开发组长,裕日软件有限公司,1.2-1.8万/月,1
1911,高级测试工程师,裕日软件有限公司,0.6-1.2万/月,3
1912,计算机助教,裕日软件有限公司,4-8千/月,若干
1913,对日软件开发工程师,裕日软件有限公司,6-9千/月,20
1914,高级软件工程师,裕日软件有限公司,0.6-1.2万/月,6
1915,嵌入式讲师助教,北京华清远见科技发展有限公司西安分公司,4.5-6千/月,1
1916,Android开发工程师(职位编号：0002),陕西思尔生物科技有限公司,0.8-1万/月,3
1917,高级研发工程师（西安）,核工业计算机应用研究所,0.8-1.6万/月,3
1918,Web前端开发工程师,西安瑞特森信息科技有限公司,0.5-1万/月,2
1919,Android开发工程师,西安瑞特森信息科技有限公司,4-8千/月,2
1920,00076-软件测试工程师,上海京颐科技股份有限公司,0.6-1万/月,1
1921,00079-软件测试工程师,上海京颐科技股份有限公司,0.6-1万/月,4
1922,系统分析师,上海京颐科技股份有限公司,1.2-2万/月,若干
1923,软件开发工程师,上海京颐科技股份有限公司,0.9-1.4万/月,若干
1924,软件开发及运维工程师,华羿微电子股份有限公司,6-8千/月,6
1925,高级web后端工程师,北京轩宇信息技术有限公司,0.6-1.2万/月,3
1926,Android开发工程师,陕西绝顶人峰网络科技有限公司,0.5-1万/月,1
1927,软件项目实施开发工程师,荣尧泰（北京）信息科技有限公司,0.8-1万/月,5
1928,高级server开发工程师,北京蝉鸣信息科技有限公司,1-2万/月,1
1929,SEO/SEM课程研究员/设计师,陕西文都教育科技有限公司,1-1.5万/月,2
1930,WEB前端课程研究员/WEB前端课程设计师,陕西文都教育科技有限公司,1-1.5万/月,2
1931,现场开发工程师,上海京颐科技股份有限公司,0.6-1万/月,若干
1932,现场开发工程师,上海京颐科技股份有限公司,0.6-1万/月,5
1933,资深Android开发工程师,陕西富莱尔软件科技有限公司,0.8-1.5万/月,若干
1934,Android开发工程师,陕西富莱尔软件科技有限公司,0.6-1万/月,若干
1935,智能工厂数据集成研究及生产指挥调度中心建设人员,合肥源动力经营者人才有限公司,1-1.5万/月,1
1936,生产过程仿真人员,合肥源动力经营者人才有限公司,1-1.5万/月,1
1937,后端开发高级工程师,每一天便利超市连锁有限公司信息中心研发部,1.3-3万/月,1
1938,软件运维工程师,每一天便利超市连锁有限公司信息中心研发部,6-8千/月,4
1939,实施工程师,每一天便利超市连锁有限公司信息中心研发部,0.8-1万/月,3
1940,云平台技术支持工程师,研华（中国）有限公司,6-8千/月,2
1941,软件开发工程师,研华（中国）有限公司,6-8千/月,2
1942,中级测试工程师（总账数据方向）,北京华软金科信息技术有限公司,0.8-1万/月,2
1943,自动化测试工程师,北京华软金科信息技术有限公司,0.8-1万/月,2
1944,性能测试工程师,北京华软金科信息技术有限公司,6-8千/月,2
1945,迁移专家,北京华软金科信息技术有限公司,1.5-2万/月,1
1946,Python开发工程师,北京华软金科信息技术有限公司,1-1.5万/月,1
1947,高级工程师（银行核心系统）,北京华软金科信息技术有限公司,1-1.5万/月,1
1948,中级测试工程师,北京华软金科信息技术有限公司,0.8-1万/月,1
1949,中级工程师,北京华软金科信息技术有限公司,0.7-1万/月,3
1950,高级工程师,北京华软金科信息技术有限公司,1-1.5万/月,3
1951,技术专家,北京华软金科信息技术有限公司,2-3万/月,1
1952,银行核心业务系统运维工程师,北京华软金科信息技术有限公司,15-20万/年,2
1953,大数据开发工程师,万达信息股份有限公司,1.5-2万/月,若干
1954,开发工程师,旅拍通科技有限公司,6-8千/月,1
1955,Android /IOS开发工程师,锐特信息技术有限公司,0.8-1万/月,3
1956,Android开发工程师,锐特信息技术有限公司,0.8-1.6万/月,2
1957,Web前端开发工程师,锐特信息技术有限公司,0.7-1.2万/月,1
1958,高级软件测试工程师,锐特信息技术有限公司,0.6-1万/月,1
1959,大数据工程师（spark/scala后端开发）,汇纳科技股份有限公司,1-1.5万/月,1
1960,产品测试工程师,陕西昱鑫科技发展有限责任公司,4.5-6千/月,1
1961,C++中高级开发工程师职位,陕西唐德实业有限公司,1-1.5万/月,2
1962,C++软件开发工程师,陕西唐德实业有限公司,10-15万/年,2
1963,WebGIS开发工程师,天图软件科技有限公司,0.8-1.5万/月,1
1964,机械转行IT（可培养）,陕西金晟网络科技有限公司,4.5-6千/月,若干
1965,O基础软件开发助理,陕西金晟网络科技有限公司,4.5-6千/月,若干
1966,程序员助理（双休+五险）,陕西金晟网络科技有限公司,4.5-6千/月,若干
1967,O基础软件开发助理,陕西金晟网络科技有限公司,4.5-6千/月,若干
1968,软件工程师（JAVA/C#/VB.NET/COBOL）,富士通（西安）系统工程有限公司,5-9千/月,5
1969,高级软件工程师（Cobol）,富士通（西安）系统工程有限公司,0.8-1.2万/月,3
1970,网站编辑（五险+双休+补贴）,西安聚合软件有限公司,4.5-6千/月,1
1971,测试工程师,中寰卫星导航通信有限公司,0.6-1.2万/月,1
1972,Android开发工程师,西安交大捷普网络科技有限公司,0.6-1.2万/月,1
1973,软件工程师,联易软件有限公司,0.6-1.5万/月,若干
1974,大数据仓库架构师（西安）,杭州数云信息技术有限公司,1.8-3万/月,3
1975,android开发,陕西运�Z网络科技有限公司,6-8千/月,若干
1976,高级Android开发工程师,陕西运�Z网络科技有限公司,0.8-1万/月,5
1977,PHP高级开发工程师,陕西远洋科技实业有限责任公司,0.8-1万/月,若干
1978,Android开发工程师,中软国际科技服务有限公司,1-1.5万/月,2
1979,前端工程师,陕西中创云车科技有限公司,6-9千/月,8
1980,研发主管,陕西中创云车科技有限公司,0.8-1万/月,2
1981,安全服务顾问（西安）(J11493),绿盟科技,0.8-1.5万/月,若干
1982,项目经理,上海云首信息科技有限公司,1.5-2.5万/月,1
1983,软件工程师,联易软件有限公司,0.6-1.5万/月,2
1984,web高级开发工程师,陕西九鼎通信技术有限公司,1-1.6万/月,3
1985,架构师,北京北信源软件股份有限公司,1-1.5万/月,1
1986,PLM开发工程师,北京能科瑞元数字技术有限公司,1-3万/月,5
1987,系统开发工程师助理+双休,陕西金晟网络科技有限公司,4.5-6千/月,若干
1988,机械转行IT（可培养）,陕西金晟网络科技有限公司,4.5-6千/月,若干
1989,无经验游戏开发/设计（实习生）双休,陕西金晟网络科技有限公司,4.5-6千/月,若干
1990,理工科类软件实习生,陕西金晟网络科技有限公司,4.5-6千/月,若干
1991,O基础软件开发助理,陕西金晟网络科技有限公司,4.5-6千/月,若干
1992,理工科类软件实习生,陕西金晟网络科技有限公司,3-4.5千/月,若干
1993,机械转行IT（可培养）,陕西金晟网络科技有限公司,4.5-6千/月,若干
1994,0基础软件开发实习生4K（双休）,陕西金晟网络科技有限公司,4.5-6千/月,若干
1995,0基础软件开发实习生4K（双休）,陕西金晟网络科技有限公司,4.5-6千/月,若干
1996,程序员助理（双休+五险）,陕西金晟网络科技有限公司,4.5-6千/月,若干
1997,后台开发工程师,西安国匠艺海星河酒店管理有限公司,1-1.5万/月,3
1998,标准化支持工程师,每一天便利超市连锁有限公司信息中心研发部,0.8-1万/月,1
1999,软件研发项目经理,陕西金合信息科技股份有限公司,1-1.5万/月,2
2000,中级WEB前端开发工程师,陕西金合信息科技股份有限公司,5-8千/月,3
2001,中级web前端开发工程师,陕西金合信息科技股份有限公司,6-8千/月,2
2002,安卓前端工程师,江苏银丰信息技术有限公司,0.8-1万/月,1
2003,算法工程师,上海艾飞能源科技有限公司,0.6-1.2万/月,2
2004,实施工程师（西安）,深圳市蓝凌软件股份有限公司,6-8千/月,2
2005,项目经理（西安）,深圳市蓝凌软件股份有限公司,6-8千/月,若干
2006,实施工程师（西安）(职位编号：landray000679),深圳市蓝凌软件股份有限公司,6-8千/月,若干
2007,架构师,西安易流物联科技有限公司,2.2-2.6万/月,1
2008,项目经理,西安易流物联科技有限公司,1-2万/月,2
2009,软件测试工程师,西安易流物联科技有限公司,0.5-1万/月,2
2010,大数据算法工程师,西安易流物联科技有限公司,1-2万/月,1
2011,大数据开发工程师,西安易流物联科技有限公司,1-2万/月,2
2012,系统架构师,西安科技大市场创新云服务股份有限公司,1.2-2万/月,若干
2013,技术总监,西安科技大市场创新云服务股份有限公司,1.5-2万/月,若干
2014,大数据开发工程师(000669)(职位编号：netposa001892),东方网力科技股份有限公司,1-1.8万/月,若干
2015,MES主管,北京汉能光伏投资有限公司,10-15万/月,若干
2016,Web前端开发工程师,西安时代科技有限公司,5-7千/月,1
2017,ios中级开发工程师,西安时代科技有限公司,6-8千/月,2
2018,爬虫开发工程师,陕西运�Z网络科技有限公司,1-1.5万/月,2
2019,大数据开发工程师,陕西运�Z网络科技有限公司,1.5-2万/月,3
2020,产品技术研发总监,上海汉得信息技术股份有限公司,1.6-2.1万/月,若干
2021,Web前端开发工程师,西安远眺网络科技有限公司,5-8千/月,2
2022,数据仓库架构师,北京寄云鼎城科技有限公司,1.5-3万/月,2
2023,全栈工程师,北京华洋宏软件开发有限责任公司,1-1.5万/月,3
2024,中级算法工程师,北京华洋宏软件开发有限责任公司,1-2万/月,2
2025,算法工程师,北京华洋宏软件开发有限责任公司,1-2万/月,1
2026,服务器开发工程师(西安),TCL通力电子,0.8-1.5万/月,2
2027,现场运维工程师,西安商鼎能源科技有限公司,3-4千/月,2
2028,Android开发工程师,西安商鼎能源科技有限公司,5-8千/月,2
2029,网络信息安全工程师,陕西智汇堂文化信息科技有限公司,1.5-2万/月,3
2030,Android开发工程师,西安优盾电子技术应用有限公司,4.5-8千/月,若干
2031,产品研发主管-西安-00741,卫宁健康科技集团股份有限公司,1.5-1.9万/月,1
2032,大数据开发工程师,天图软件科技有限公司,0.8-1.6万/月,2
2033,开发五部工程师,西安凌安电脑有限公司,4.5-6千/月,若干
2034,00037-测试工程师（政企事业中心）,上海趣医网络技术服务有限公司,0.8-1万/月,1
2035,软件工程师,西安中谊兄弟人力资源管理咨询有限公司,6-8千/月,3
2036,linux驱动工程师(模块2）,深圳优克云联科技有限公司,1-3万/月,若干
2037,Android系统开发工程师,深圳优克云联科技有限公司,1-1.5万/月,若干
2038,大数据分析开发工程师（基础开发服务部）,深圳优克云联科技有限公司,1.5-2万/月,若干
2039,系统运维工程师,深圳优克云联科技有限公司,1-1.5万/月,若干
2040,Voip开发工程师（Simbox）,深圳优克云联科技有限公司,1-2万/月,5
2041,Android应用开发工程师(移动应用),深圳优克云联科技有限公司,1-1.5万/月,10
